Year,Origin,Dest,Distance,Flights_Count,DepDelay_Sum,ArrDelay_Sum
2004,MLI,MCO,1036,52,8,10
2004,MLI,ORD,139,1700,498,676
2004,MLU,AUS,369,1,0,0
2004,MLU,DFW,293,986,209,201
2004,MQT,MSN,241,229,55,56
2004,MSN,IAH,966,1,1,1
2004,MSN,MQT,241,230,108,95
2004,MSO,IDA,255,3,1,0
2004,MSP,ABQ,981,750,81,126
2004,MSP,BIS,386,1418,232,322
2004,MSP,BOS,1124,2087,209,332
2004,MSP,CLT,930,1848,220,263
2004,MSP,GEG,1175,895,84,114
2004,MSP,HDN,774,108,8,28
2004,MSP,LAS,1300,2890,247,369
2004,MSP,MCI,393,2486,341,492
2004,MSP,PSP,1454,280,10,19
2004,MSP,RNO,1406,693,43,70
2004,MSP,RSW,1416,690,56,85
2004,MSY,ATL,425,5328,955,1231
2004,MSY,DAL,437,2328,620,568
2004,MSY,DCA,969,749,53,55
2004,MSY,DEN,1062,1097,74,74
2004,MSY,SAN,1599,366,31,23
2004,MTJ,DFW,722,111,14,15
2004,OAK,ABQ,889,727,100,109
2004,OAK,BNA,1959,366,0,1
2004,OAK,RNO,180,1721,591,627
2004,OAK,SEA,671,4993,892,879
2004,OAK,SLC,588,3527,482,527
2004,OGG,KOA,84,551,59,71
2004,OGG,ORD,4184,365,14,12
2004,OKC,ICT,156,1,0,0
2004,OMA,DEN,472,1823,173,231
2004,OME,ANC,539,919,345,342
2004,OKC,ATL,761,1093,201,273
2004,OKC,DEN,495,1586,153,171
2004,OKC,ORD,693,2868,901,1037
2004,OMA,IAH,781,1665,129,218
2004,OMA,MCI,152,1,1,1
2004,OMA,MDW,423,2058,463,440
2004,OMA,MSP,282,2233,309,416
2004,ONT,BNA,1751,366,11,14
2004,ONT,IAD,2242,12,0,0
2004,ONT,TWF,605,1,0,0
2004,ORD,AVP,631,731,263,266
2004,ORD,BOI,1437,387,111,121
2004,ORD,CAE,666,679,300,307
2004,ORD,FSD,462,1895,606,643
2004,ORD,HPN,738,2888,930,1059
2004,ORD,IND,177,5066,1663,1895
2004,ORD,MCO,1005,3991,714,814
2004,ORD,MYR,753,196,68,69
2004,ORD,OKC,693,2865,940,1096
2004,ORD,PHL,678,9322,2373,2781
2004,ORD,PHX,1440,5790,831,899
2004,ORD,SFO,1846,6721,772,874
2004,ORD,SLC,1249,3503,574,650
2004,ORD,SMF,1781,2033,243,248
2004,ORD,SNA,1726,3713,393,411
2004,ORD,STL,258,4905,1272,1265
2004,ORD,TVC,224,1756,674,785
2004,ORF,PHL,211,1231,234,331
2004,PBI,CLE,1020,367,24,27
2004,PDX,BUR,817,702,150,144
2004,PDX,DFW,1616,2255,192,213
2004,PDX,GEG,279,1385,399,410
2004,PDX,IAD,2327,370,18,17
2004,PDX,OGG,2562,210,17,17
2004,PDX,SLC,630,2357,265,293
2004,PFN,DFW,695,191,24,24
2004,PFN,SAT,769,1,0,0
2004,PHF,JFK,283,1,0,0
2004,PHL,CHS,550,107,36,37
2004,PHL,DFW,1302,3600,382,549
2004,PHL,HOU,1335,179,48,41
2004,PHL,IAD,134,711,181,232
2004,PHL,IND,587,955,207,251
2004,PHL,ORD,678,9864,2186,2878
2004,PHL,ORF,211,1506,493,561
2004,PHL,RDU,336,4348,1101,1272
2004,PHL,SYR,228,875,275,298
2004,PHX,FLL,1972,430,43,57
2004,PHX,HNL,2917,470,13,13
2004,PHX,IAH,1009,3943,399,540
2004,PHX,IDA,695,2,0,0
2004,PHX,MCI,1044,2559,351,361
2004,PHX,MDW,1444,2409,263,260
2004,PHX,MEM,1263,387,28,28
2004,PHX,OGG,2845,104,4,5
2004,PHX,ORD,1440,5749,973,1110
2004,PHX,TUL,935,1042,196,164
2004,PIE,LAX,2151,109,7,7
2004,PIE,SJU,1243,34,7,12
2004,PIH,IDA,49,1,1,1
2004,PIT,BNA,462,414,79,95
2004,PIT,CLT,366,2946,421,535
2004,PIT,IND,325,668,84,92
2004,PIT,OAK,2243,1,1,0
2004,PIT,RSW,966,521,34,52
2004,PIT,STL,553,26,5,5
2004,PNS,ATL,272,4047,1219,1418
2004,PNS,DFW,604,719,91,104
2004,PSP,LAS,173,1059,451,426
2004,PSP,SBA,196,1,1,1
2004,PUB,COS,37,2,2,2
2004,PVD,BWI,328,4212,818,717
2004,PVD,MCI,1234,366,14,13
2004,PWM,EWR,284,1413,414,536
2004,PWM,LGA,270,1789,325,463
2004,RAP,IDA,452,2,1,0
2004,RDU,DCA,227,2636,685,657
2004,RDU,MIA,700,1083,127,165
2004,RDU,PHL,336,4492,1003,1182
2004,RNO,EKO,230,974,294,281
2004,RNO,SAN,488,25,2,1
2004,ROA,ATL,357,1634,436,452
2004,ROC,FLL,1184,58,1,7
2004,ROC,MCO,1033,358,39,52
2004,RSW,DFW,1017,780,81,110
2004,RSW,PIT,966,532,26,28
2004,SAN,BWI,2295,739,23,17
2004,SAN,ELP,636,366,31,27
2004,SAN,HNL,2614,365,19,20
2004,SAN,LAX,109,14525,1765,2213
2004,SAN,MSP,1532,1417,48,54
2004,SAN,OGG,2541,89,4,4
2004,SAN,RNO,488,25,0,1
2004,SAN,SLC,626,2034,126,197
2004,SAT,CLE,1241,497,28,30
2004,SAT,CVG,1024,1097,95,102
2004,SAT,IAH,191,3529,531,734
2004,SBA,DEN,916,504,32,47
2004,SBN,CVG,203,2556,598,664
2004,SBP,SFO,191,1719,355,392
2004,SCE,IAD,133,614,60,59
2004,SDF,MSP,603,704,53,78
2004,SDF,STL,254,991,238,206
2004,SEA,ANC,1449,6792,963,1105
2004,SEA,DEN,1024,4392,440,490
2004,SEA,EWR,2401,2130,139,144
2004,SFO,CLT,2296,1287,33,28
2004,SFO,KOA,2367,643,11,15
2004,SFO,ORD,1846,6844,700,860
2004,SFO,SBP,191,1719,263,289
2004,SFO,SMX,216,1,0,0
2004,SFO,TWF,536,8,3,0
2004,SGF,CVG,491,781,126,122
2004,SGF,MEM,243,308,28,46
2004,SHV,CVG,686,724,90,99
2004,SJT,IAH,321,977,124,126
2004,SJU,BDL,1666,371,57,58
2004,SJU,CLT,1474,793,73,81
2004,SJU,IAD,1571,725,55,62
2004,SJU,LGA,1608,72,5,5
2004,SJU,PIE,1243,34,0,1
2004,SLC,ANC,2125,732,38,50
2004,SLC,BZN,347,2757,359,543
2004,SLC,ORD,1249,3504,625,772
2003,LNK,DEN,423,809,46,79
2003,LNY,MKK,27,61,6,5
2003,LSE,MSP,120,579,51,81
2003,MCI,BNA,491,1372,143,141
2003,MCI,IAH,643,1781,64,132
2003,MCI,PHX,1044,2516,190,169
2003,MCN,ATL,79,1744,457,554
2003,MCO,BHM,478,365,20,17
2003,MCO,BNA,616,1440,177,163
2003,MCO,BOS,1121,1991,164,179
2003,MCO,DCA,759,1430,110,144
2003,MCO,JAN,587,365,11,9
2003,MCO,MHT,1142,1095,73,63
2003,MCO,MSP,1310,1707,48,85
2003,MCO,ORD,1005,3771,411,531
2003,MCO,RDU,534,401,106,90
2003,MCO,SRQ,104,1,0,0
2003,MDT,IAD,94,1459,253,334
2003,MDW,BDL,777,700,125,119
2003,MDW,BOS,861,1107,180,235
2003,MDW,CVG,249,496,69,86
2003,MDW,DCA,601,1037,164,233
2003,MDW,ICT,589,66,11,19
2003,MDW,ISP,765,1039,193,178
2003,MDW,LAX,1750,2787,249,257
2003,MDW,MHT,838,668,98,100
2003,MDW,PHX,1444,2407,214,211
2003,MDW,SJC,1838,696,98,99
2003,MDW,STL,251,3973,1234,1247
2003,MEM,DCA,762,1415,132,194
2003,MEM,DTW,610,2919,250,358
2003,MEM,ORD,491,3962,770,942
2003,MEM,PHL,874,702,72,89
2003,MFE,IAH,316,1763,134,220
2003,MGM,JAN,216,1,0,0
2003,MHT,CLT,737,879,86,119
2003,MHT,IAD,418,1372,308,349
2003,MHT,MCO,1142,1094,86,95
2003,MHT,MDW,838,667,48,51
2003,MIA,CVG,948,647,33,54
2003,MIA,DCA,920,2845,380,408
2003,MIA,LAS,2175,1123,65,70
2003,MIA,MSY,674,1095,109,141
2003,MLI,GJT,963,1,0,0
2003,MLU,ATL,448,1458,171,236
2003,MOB,SHV,351,1,0,1
2003,MQT,TVC,142,185,47,52
2003,MRY,SBP,115,1,0,0
2003,MRY,SFO,77,2976,784,904
2003,MSN,EWR,799,391,106,137
2003,MSO,SLC,436,1814,132,152
2003,MSP,ANC,2518,1047,34,36
2003,MSP,BIL,748,1096,120,176
2003,MSP,CMH,627,1168,129,239
2003,MSP,GFK,284,897,120,201
2003,MSP,IND,503,2031,166,287
2003,MSP,JAC,872,195,19,28
2003,MSP,LAN,455,500,53,84
2003,MSP,LSE,120,579,70,97
2003,MSP,MCO,1310,1708,119,179
2003,MSP,SBN,411,4,0,0
2003,MSP,SDF,603,727,94,125
2003,MSP,SNA,1522,1060,40,64
2003,MSY,IAH,305,3477,287,624
2003,MSY,MIA,674,1095,83,140
2003,MTJ,COS,174,1,1,0
2003,MYR,DTW,636,191,4,9
2003,MYR,ILM,71,1,0,0
2003,OAK,BUR,325,4872,1139,1064
2003,OAK,FAT,152,2,2,2
2003,OKC,ATL,761,1065,104,140
2003,OKC,DEN,495,1599,129,146
2003,OKC,HOU,419,1335,108,129
2003,OKC,SLC,866,1063,54,64
2003,ONT,BNA,1751,365,21,24
2003,ORD,ALB,723,3057,592,686
2003,ORD,AVP,631,854,269,298
2003,ORD,BTV,763,1342,306,317
2003,ORD,CAE,666,1285,367,401
2003,ORD,CID,196,3104,946,1132
2003,ORD,DEN,888,7604,864,1062
2003,ORD,DSM,299,4090,1005,1242
2003,ORD,ICT,588,2066,546,519
2003,ORD,LAN,179,923,324,397
2003,ORD,LAX,1745,9536,915,983
2003,ORD,MCO,1005,3771,416,544
2003,ORD,MEM,491,3960,794,905
2003,ORD,PVD,849,3077,496,553
2003,ORD,SNA,1726,3221,227,253
2003,ORD,STT,2116,71,3,4
2003,ORD,SYR,607,3239,925,1036
2003,ORD,TUS,1437,1188,127,126
2003,ORD,TVC,224,1337,364,481
2003,ORF,IAD,157,1870,403,445
2003,ORF,PIT,330,284,29,47
2003,PBI,BDL,1133,499,45,51
2003,PBI,DFW,1103,1352,67,93
2003,PBI,EWR,1024,1831,293,336
2003,PDX,ANC,1542,550,36,44
2003,PDX,SFO,550,3567,414,506
2003,PDX,STL,1708,533,13,19
2003,PFN,GPT,203,1,1,1
2003,PHL,ALB,212,1703,572,652
2003,PHL,BOS,280,8619,2351,2626
2003,PHL,CLT,448,3140,754,988
2003,PHL,DFW,1302,3518,293,437
2003,PHL,JFK,94,270,105,94
2003,PHL,LAS,2176,2154,174,212
2003,PHL,MEM,874,702,50,91
2003,PHL,RDU,336,3233,721,972
2003,PHL,ROC,257,701,203,212
2003,PHL,SDF,576,4,0,0
2003,PHL,SEA,2378,1013,89,120
2003,PHL,SLC,1926,721,24,44
2003,PHX,ATL,1587,3460,186,245
2003,PHX,DFW,868,6674,590,651
2003,PHX,FLL,1972,416,23,23
2003,PHX,GJT,438,2,0,0
2003,PHX,JFK,2153,1461,74,101
2003,PHX,MCI,1044,2470,257,270
2003,PHX,MDW,1444,2405,208,247
2003,PHX,SLC,507,6962,968,999
2003,PHX,TUL,935,1039,126,113
2003,PHX,TUS,110,1405,267,332
2004,PHL,EWR,81,702,240,242
2004,PHL,IAH,1324,2874,343,451
2004,PHL,LAS,2176,2666,386,403
2004,PHL,MIA,1013,2189,344,465
2004,PHL,OAK,2510,69,7,6
2004,PHL,ROC,257,714,261,242
2004,PHL,SDF,576,1,1,1
2004,PHX,ATL,1587,3511,242,339
2004,PHX,BWI,1999,2916,215,223
2004,PHX,DEN,602,5022,731,844
2004,PHX,DFW,868,7106,899,1000
2004,PHX,GJT,438,3,2,0
2004,PHX,JFK,2153,1641,103,151
2004,PHX,MIA,1972,367,22,25
2004,PHX,MSY,1301,1109,150,118
2004,PHX,PIT,1813,1295,70,67
2004,PHX,PSP,261,1,1,0
2004,PHX,SFO,651,3690,682,778
2004,PIT,ATL,526,5358,1082,1237
2004,PIT,CMH,144,15,5,4
2004,PIT,IAD,183,1767,354,444
2004,PIT,PHX,1813,1321,42,38
2004,PIT,PVD,467,986,103,105
2004,PIT,SFO,2254,1001,47,52
2004,PSG,JNU,123,364,142,139
2004,PSP,FAT,273,1,1,0
2004,PSP,PHX,261,1,1,1
2004,PVD,CLT,683,1570,145,207
2004,PVD,MSP,1116,641,39,70
2004,PVD,PIT,467,1298,80,90
2004,PVD,RDU,566,633,113,125
2004,PWM,BOS,95,1571,295,382
2004,RDD,ACV,101,3,3,3
2004,RDD,FAT,293,2,2,0
2004,RDD,SJC,218,1,1,0
2004,RDM,SEA,228,1,1,0
2004,RDM,SFO,462,730,214,197
2004,RDU,AUS,1162,184,29,30
2004,RDU,CLE,416,1241,70,123
2004,RDU,CMH,361,1025,322,322
2004,RDU,LEX,355,1,0,0
2004,RDU,MCO,534,1720,331,334
2004,RDU,PVD,566,633,154,137
2004,RDU,TPA,587,732,183,173
2004,RIC,EWR,278,1663,343,460
2004,RIC,JFK,288,1,0,0
2004,RNO,ORD,1671,1017,150,199
2004,RNO,TWF,344,1,1,0
2004,ROA,ORD,531,978,300,311
2004,ROC,ATL,749,3581,816,890
2004,ROC,IAD,289,2091,406,457
2004,ROC,PHL,257,1016,216,311
2004,RSW,CLT,600,1393,103,116
2004,RSW,CVG,879,1097,107,124
2004,RSW,IND,946,707,42,57
2004,RSW,MEM,763,52,2,5
2004,RSW,STL,979,366,27,28
2004,SAN,DEN,853,2078,147,162
2004,SAN,DFW,1171,4278,410,470
2004,SAN,OAK,446,5533,1325,1128
2004,SAN,SBA,192,1,0,0
2004,SAN,TUS,367,1070,364,363
2004,SAT,BNA,822,366,8,7
2004,SAT,DAL,248,4940,1264,1285
2004,SAV,IAH,851,650,68,118
2004,SBP,MRY,115,1,1,0
2004,SCC,FAI,373,2,2,2
2004,SDF,CVG,83,3580,1038,1118
2004,SDF,PHL,576,1,1,1
2004,SEA,ATL,2182,1932,117,134
2004,SEA,BOS,2496,994,61,64
2004,SEA,BWI,2335,7,0,0
2004,SEA,DCA,2329,574,38,41
2004,SEA,FAI,1533,747,92,99
2004,SEA,LGB,965,1068,167,158
2004,SEA,MSP,1399,2228,118,144
2004,SEA,RDM,228,1,1,0
2004,SFO,DFW,1464,4653,441,523
2004,SFO,IAD,2419,2847,152,141
2004,SFO,MDW,1855,1646,92,108
2004,SFO,MIA,2585,1348,74,87
2004,SFO,PDX,550,3401,577,671
2004,SFO,PHX,651,3646,569,586
2004,SFO,PIT,2254,964,36,29
2004,SFO,RDM,462,731,118,149
2004,SFO,SLC,599,3825,593,746
2004,SGF,ORD,438,2273,612,795
2004,SGF,RAP,691,1,0,0
2004,SJC,MRY,53,1,1,1
2004,SJU,EWR,1608,2628,163,209
2004,SJU,MSP,2404,31,4,4
2004,SJU,ORD,2072,1685,62,94
2004,SLC,AUS,1085,15,6,6
2004,SLC,COS,410,2182,309,405
2004,SLC,CPR,320,1465,390,451
2004,SLC,HDN,251,109,18,26
2004,SLC,IDA,188,3179,582,848
2004,SLC,MSP,991,2496,120,207
2004,SLC,OKC,866,1597,160,241
2004,SLC,SFO,599,3821,839,1036
2004,SLC,SMF,532,1468,97,158
2004,SLC,SUN,223,2997,577,679
2004,SMF,JFK,2521,304,40,32
2004,SMF,MSP,1518,894,43,48
2004,SMF,SLC,532,1461,103,183
2004,SNA,DTW,1960,366,11,18
2004,SNA,OAK,371,4570,791,708
2004,STL,BHM,410,366,55,47
2004,STL,DTW,440,2885,423,438
2004,STL,HOU,687,2335,438,397
2004,STL,IAH,668,1790,119,215
2004,STL,MDW,251,3627,974,852
2004,STL,MEM,256,899,64,83
2004,STL,RSW,979,366,13,22
2004,STL,TUL,351,656,117,96
2004,SUN,SLC,223,3072,540,669
2004,SWF,ORD,714,1348,236,356
2004,SYR,DCA,298,275,59,66
2004,TLH,AUS,796,1,0,0
2004,TLH,CVG,596,366,49,48
2004,TOL,ATL,549,1159,284,285
2004,TPA,CAK,894,323,24,30
2004,TPA,CHS,371,240,30,24
2004,TPA,CMH,829,730,180,157
2004,DEN,SJC,948,1964,257,265
2004,DFW,ATL,732,11409,2120,2755
2004,DFW,BUR,1231,1450,203,216
2004,DFW,BWI,1217,3366,424,475
2004,DFW,COS,592,3328,532,597
2004,DFW,DTW,987,4495,436,519
2004,DFW,FLL,1119,2955,420,494
2004,DFW,GRK,134,1387,311,369
2004,DFW,HNL,3784,734,28,30
2004,DFW,LGA,1389,5562,740,982
2004,DFW,LYH,1054,1,0,0
2004,DFW,MLB,1031,1,1,1
2004,DFW,ORD,802,9339,1737,2207
2004,DFW,SJC,1438,2810,292,308
2004,DSM,MSP,232,586,65,122
2004,DTW,ANC,2986,130,9,11
2004,DTW,BZN,1401,41,7,9
2004,DTW,CMH,155,2589,557,833
2004,DTW,DFW,987,4500,426,749
2004,DTW,GRB,288,1111,211,301
2004,DTW,LEX,296,221,32,48
2004,DTW,OKC,900,57,5,5
2004,DTW,ROC,296,1077,165,269
2004,DTW,SDF,306,1183,180,280
2004,DTW,SLC,1481,1016,54,81
2004,DTW,SRQ,1023,237,31,47
2004,EGE,DEN,121,130,22,38
2004,EGE,LGA,1739,16,4,4
2004,EGE,PHL,1677,30,8,12
2004,EUG,DEN,997,664,49,61
2004,EUG,PDX,106,1698,319,325
2004,EUG,SLC,619,486,25,42
2004,EWR,CMH,462,1699,294,424
2004,EWR,DAY,533,983,257,337
2004,EWR,DEN,1605,2607,122,224
2004,EWR,HNL,4962,367,8,13
2004,EWR,IAD,213,6608,1706,2510
2004,EWR,MSY,1167,1203,116,154
2004,EWR,MTJ,1795,17,3,4
2004,EWR,RSW,1068,985,51,77
2004,EWR,SDF,642,938,212,310
2004,EWR,SNA,2433,867,25,64
2004,EWR,SYR,194,1365,421,578
2004,EWR,TUL,1215,372,22,53
2004,EWR,TYS,631,669,151,250
2004,FAT,SFO,158,2527,694,741
2004,FLL,BOS,1237,2711,250,311
2004,FLL,DFW,1119,2953,304,407
2004,FLL,GPT,620,366,22,34
2004,FLL,LGB,2327,380,5,4
2004,FLL,STL,1056,667,84,108
2004,FNT,MCO,1011,724,44,80
2004,FSD,CVG,701,467,58,57
2004,GEG,PIH,404,1,1,0
2004,GEG,SEA,224,5371,1351,1308
2004,GFK,MSP,284,964,116,173
2004,GJT,DEN,212,1420,301,308
2004,GJT,MTJ,54,2,1,1
2004,GPT,FLL,620,366,43,58
2004,GRB,DTW,288,1092,97,206
2004,GRK,DFW,134,1391,225,265
2004,GSO,BOS,645,357,67,111
2004,GSO,PHL,365,785,119,170
2004,GSP,ATL,153,3257,882,1146
2004,GSP,ORD,577,1585,371,444
2004,GST,JNU,41,92,25,34
2004,GTF,HLN,67,2,1,1
2004,HDN,DEN,142,122,12,18
2004,HDN,IAH,986,214,12,14
2004,HLN,PIH,257,2,2,0
2004,HNL,DFW,3784,733,6,8
2004,HNL,EWR,4962,367,11,11
2004,HNL,MKK,54,2,0,0
2004,HNL,MSP,3972,706,29,28
2004,HNL,OGG,100,6896,453,511
2004,HNL,SJC,2416,241,16,18
2004,HNL,SMF,2462,364,16,13
2004,HOU,AUS,148,3803,1086,1074
2004,HOU,BNA,670,2357,547,489
2004,HOU,HRL,276,3069,1051,963
2004,HOU,OAK,1642,103,15,14
2004,HOU,OKC,419,1303,379,369
2004,HOU,TUL,453,1338,331,303
2004,HRL,HOU,276,3062,724,669
2004,HRL,SAT,233,718,187,190
2004,HTS,ATL,342,701,149,151
2004,IAD,BNA,542,1591,357,340
2004,IAD,EWR,213,6592,2026,2444
2004,IAD,IAH,1190,1339,116,213
2004,IAD,MCO,758,2717,335,391
2004,IAD,OAK,2408,1846,67,95
2004,IAD,ORD,589,7292,1606,1969
2004,IAD,PWM,494,1791,382,392
2004,IAD,RDU,224,2798,736,663
2004,IAD,SEA,2306,1679,73,88
2004,IAD,SWF,251,722,191,289
2004,IAD,SYR,296,2118,395,296
2004,IAH,ABI,307,985,147,190
2004,IAH,ACT,159,1207,195,272
2004,IAH,AEX,190,1569,192,394
2004,IAH,BOI,1482,269,14,16
2004,IAH,CAE,878,675,56,124
2004,IAH,CLE,1091,2135,152,284
2004,IAH,HDN,986,214,20,30
2004,IAH,IAD,1190,1323,67,137
2004,IAH,JAN,351,1262,151,299
2004,IAH,LCH,127,1593,195,424
2004,IAH,LEX,828,673,68,106
2004,IAH,LRD,301,1039,110,257
2004,IAH,OKC,395,2085,213,450
2004,IAH,ONT,1334,863,52,84
2004,IAH,PDX,1825,832,46,68
2004,IAH,SEA,1874,1826,98,152
2004,IAH,SFO,1635,2553,203,299
2004,IAH,TLH,658,479,61,73
2004,IAH,TUS,936,1514,107,231
2004,IAH,VPS,510,719,90,151
2004,IND,ATL,432,2877,659,758
2004,IND,MSY,708,366,50,41
2004,IND,PIE,840,760,78,84
2004,IND,TPA,838,383,113,104
2004,IPL,SAN,94,345,39,40
2004,IPL,YUM,58,1,1,1
2004,JAC,TWF,205,2,1,0
2004,CVG,MEM,403,2020,442,490
2004,CVG,MHT,741,1451,196,225
2004,CVG,MSY,700,1536,180,255
2004,CVG,OKC,756,1399,244,301
2004,CVG,ORF,485,1704,350,341
2004,CVG,RIC,413,2031,369,399
2004,CVG,TOL,181,2993,784,781
2004,DAY,CLE,162,1158,172,340
2004,DAY,DFW,861,1137,137,163
2004,DCA,CHO,91,1,0,0
2004,DCA,CHS,444,731,81,77
2004,DCA,DFW,1192,4464,317,386
2004,DCA,IAH,1208,2700,115,195
2004,DCA,IND,499,283,45,50
2004,DCA,JAX,634,717,79,73
2004,DCA,MHT,407,118,12,14
2004,DCA,MKE,634,164,26,46
2004,DCA,ORF,142,1,0,0
2004,DCA,PHL,119,1240,212,334
2004,DCA,PIT,205,1591,232,243
2004,DCA,TPA,814,1195,128,148
2004,DEN,BFL,845,2,0,0
2004,DEN,COS,72,2155,438,516
2004,DEN,DFW,641,7684,1008,1337
2004,DEN,ELP,563,1150,131,162
2004,DEN,FSD,483,1316,193,206
2004,DEN,GTF,624,2,0,0
2004,DEN,GUC,152,31,11,10
2004,DEN,IAH,861,4236,438,629
2004,DEN,ICT,419,1219,206,239
2004,DEN,MSO,679,929,128,141
2004,DEN,OGD,397,1,1,0
2004,DEN,SUX,466,1,1,0
2004,DFW,ABI,158,2100,496,567
2004,DFW,AUS,190,7577,1628,1813
2004,DFW,BNA,631,3511,558,623
2004,DFW,CHS,987,819,114,120
2004,DFW,DAY,861,1136,214,222
2004,DFW,DCA,1192,4376,539,585
2004,DFW,DEN,641,7610,1120,1185
2004,DFW,EWR,1372,4194,701,865
2004,DFW,FSM,228,1814,510,531
2004,DFW,IAH,224,7855,1450,2152
2004,DFW,IND,762,1990,275,285
2004,DFW,JFK,1391,1438,166,189
2004,DFW,LGB,1220,1656,251,259
2004,DFW,MCI,460,5749,1044,1068
2004,DFW,MOB,540,1013,171,177
2004,DFW,SAV,925,973,97,119
2004,DFW,SDF,733,1545,301,295
2004,DFW,SHV,190,4568,1108,1241
2004,DFW,SJU,2165,1382,133,138
2004,DFW,TUS,813,3543,591,604
2004,DFW,TXK,181,1093,213,234
2004,DSM,ATL,743,1095,222,247
2004,DTW,ABE,424,916,131,181
2004,DTW,ALB,488,1431,210,316
2004,DTW,CVG,229,3329,819,958
2004,DTW,EWR,487,4455,1133,1381
2004,DTW,JFK,508,1335,245,322
2004,DTW,MDT,370,1042,146,213
2004,DTW,MIA,1145,1818,176,259
2004,DTW,RSW,1085,1316,154,244
2004,DTW,SYR,374,1424,283,355
2004,DTW,TPA,983,1599,222,340
2004,DUT,ANC,792,55,37,35
2004,EGE,CLT,1455,16,6,7
2004,EKO,TWF,133,1,0,0
2004,ELP,ABQ,223,1265,219,227
2004,ELP,DEN,563,1148,108,101
2004,ELP,MAF,246,365,135,124
2004,ERI,CVG,316,1078,168,194
2004,EVV,ATL,350,1367,421,464
2004,EWR,ATL,745,8638,2035,2365
2004,EWR,AVL,583,553,91,163
2004,EWR,BTV,266,1401,387,584
2004,EWR,DFW,1372,4199,437,570
2004,EWR,DTW,487,4447,801,1099
2004,EWR,MSP,1008,4057,464,732
2004,EWR,RDU,416,4134,963,1213
2004,EWR,RNO,2390,2,0,0
2004,EWR,SAN,2425,1040,32,64
2004,EYW,ATL,646,641,237,204
2004,FAR,GJT,799,3,0,0
2004,FLL,FNT,1182,106,21,27
2004,FLL,MCO,178,3000,910,1039
2004,FLL,MHT,1263,7,1,0
2004,FLL,MSP,1487,518,55,63
2004,FLL,PIE,201,1,0,0
2004,FLL,PVD,1188,30,12,11
2004,FNT,FLL,1182,106,11,22
2004,FSD,DEN,483,1396,158,193
2004,FSM,DFW,228,1814,323,383
2004,GEG,OAK,723,366,22,23
2004,GPT,ATL,352,3169,800,831
2004,GRB,MQT,134,153,56,50
2004,GRR,CLE,214,1215,192,361
2004,GSO,JAN,636,1,1,0
2004,GTF,MSP,887,732,44,58
2004,GTR,ATL,241,1061,384,425
2004,GUC,DEN,152,31,4,5
2004,HDN,ATL,1340,20,2,2
2004,HNL,ATL,4502,385,5,4
2004,HNL,LAS,2762,363,17,18
2004,HNL,ORD,4243,928,25,26
2004,HNL,SEA,2677,1114,54,59
2004,HNL,SFO,2398,3294,114,110
2004,HOU,PHX,1020,1757,301,263
2004,HPN,ATL,780,1007,231,314
2004,HPN,CVG,597,1079,139,162
2004,HSV,TPA,523,218,27,18
2004,HVN,CVG,642,655,104,151
2004,IAD,LGB,2277,1324,36,64
2004,IAH,CHS,925,714,50,117
2004,IAH,CLT,913,2941,175,303
2004,IAH,CVG,871,2355,336,390
2004,IAH,DCA,1208,2698,129,247
2004,IAH,DEN,861,4191,372,523
2004,IAH,DFW,224,7891,1259,2107
2004,IAH,ICT,542,937,109,168
2004,IAH,JAX,817,1630,154,254
2004,IAH,OGG,3826,294,10,13
2004,IAH,RDU,1043,1744,113,242
2004,IAH,RSW,861,777,89,129
2004,DFW,OKC,175,4149,1201,1222
2004,DFW,ORF,1213,1057,153,162
2004,DFW,PVD,1529,365,65,70
2004,DFW,RIC,1158,1045,138,155
2004,DFW,SJT,228,1731,344,377
2004,DFW,STL,551,4468,713,680
2004,DFW,TLH,767,653,110,117
2004,DLG,ANC,329,251,121,111
2004,DTW,CLE,95,2880,469,719
2004,DTW,IND,231,2681,406,715
2004,DTW,JAX,814,1046,136,211
2004,DTW,LAS,1750,2179,161,241
2004,DTW,MBS,98,2358,494,731
2004,DTW,MDW,229,4479,1176,1536
2004,DTW,MSN,312,1795,381,545
2004,DTW,OMA,651,186,28,41
2004,DTW,ORF,529,1330,212,291
2004,DTW,PBI,1087,797,115,180
2004,DTW,PHL,453,2853,569,852
2004,DTW,TVC,207,732,154,207
2004,DTW,TYS,443,53,6,16
2004,EFD,IAH,28,1077,108,271
2004,EGE,ORD,1007,126,30,48
2004,EKO,PIH,219,1,0,0
2004,ELP,ATL,1282,366,26,27
2004,ELP,COS,492,2,0,0
2004,ELP,LAX,714,1033,215,176
2004,ELP,ORD,1236,910,147,178
2004,ELP,SAT,496,1323,233,242
2004,EUG,MFR,122,2,2,2
2004,EWR,ABQ,1805,31,3,5
2004,EWR,BHM,850,625,132,196
2004,EWR,GRR,605,569,80,119
2004,EWR,GSO,446,1557,391,519
2004,EWR,GSP,594,990,210,301
2004,EWR,HPN,35,71,4,9
2004,EWR,LIT,1069,183,43,55
2004,EWR,MIA,1086,2947,333,444
2004,EWR,MYR,550,370,25,50
2004,EWR,ORD,719,9487,2057,2477
2004,EWR,PDX,2433,442,27,53
2004,EWR,PIT,319,3209,836,1049
2004,EWR,SFO,2565,3268,131,235
2004,EWR,SJC,2548,243,12,27
2004,EWR,SLC,1968,1067,53,101
